normalized,stemmed text,token_count,stemmed_list,polarity_score,polarity,polarity_num
"['bermanfaat', 'apalahi', 'jasa', 'angkutan', 'darat', 'semoga', 'ke', 'depannya', 'bertambah', 'berkembang']","['manfaat', 'apalahi', 'jasa', 'angkut', 'darat', 'moga', 'ke', 'depan', 'tambah', 'kembang']",93,"['manfaat', 'apalahi', 'jasa', 'angkut', 'darat', 'moga', 'ke', 'depan', 'tambah', 'kembang']",18,Positive,1
"['google', 'tulisan', 'merah']","['google', 'tulis', 'merah']",28,"['google', 'tulis', 'merah']",4,Positive,1
"['aplikasi', 'bagus', 'mohon', 'rute', 'daerah', 'denpasar', 'rute', 'beroperasi', 'raya', 'sesetan', 'arah', 'pasar', 'sanglah', 'maaf', 'salah']","['aplikasi', 'bagus', 'mohon', 'rute', 'daerah', 'denpasar', 'rute', 'operasi', 'raya', 'set', 'arah', 'pasar', 'sang', 'maaf', 'salah']",136,"['aplikasi', 'bagus', 'mohon', 'rute', 'daerah', 'denpasar', 'rute', 'operasi', 'raya', 'set', 'arah', 'pasar', 'sang', 'maaf', 'salah']",4,Positive,1
"['bagus', 'membantu', 'keberadaan', 'busnya', 'hilangkan']","['bagus', 'bantu', 'ada', 'bus', 'hilang']",42,"['bagus', 'bantu', 'ada', 'bus', 'hilang']",12,Positive,1
"['membantu', 'pengecekan', 'asli', 'palsu', 'dokumen', 'rawan', 'dipalsukan']","['bantu', 'kece', 'asli', 'palsu', 'dokumen', 'rawan', 'palsu']",63,"['bantu', 'kece', 'asli', 'palsu', 'dokumen', 'rawan', 'palsu']",5,Positive,1
"['jadwal', 'keberangkatan', 'halte', 'ketinggalan', 'peta', 'rute', 'koridor', 'kota', 'transit', 'koridor']","['jadwal', 'berangkat', 'halte', 'tinggal', 'peta', 'rute', 'koridor', 'kota', 'transit', 'koridor']",100,"['jadwal', 'berangkat', 'halte', 'tinggal', 'peta', 'rute', 'koridor', 'kota', 'transit', 'koridor']",-2,Negative,-1
"['aplikasi', 'nya', 'lengkap', 'mudah', 'terima', 'kasih', 'mitra', 'darat', 'kemenhub', 'sudah', 'membantu']","['aplikasi', 'nya', 'lengkap', 'mudah', 'terima', 'kasih', 'mitra', 'darat', 'kemenhub', 'sudah', 'bantu']",106,"['aplikasi', 'nya', 'lengkap', 'mudah', 'terima', 'kasih', 'mitra', 'darat', 'kemenhub', 'sudah', 'bantu']",15,Positive,1
"['membantu', 'mohon', 'pembaruan', 'rute', 'surabaya', 'sier', 'kota', 'terima', 'kasih']","['bantu', 'mohon', 'baru', 'rute', 'surabaya', 'sier', 'kota', 'terima', 'kasih']",81,"['bantu', 'mohon', 'baru', 'rute', 'surabaya', 'sier', 'kota', 'terima', 'kasih']",10,Positive,1
"['aplikasi', 'mudah', 'pelayanan', 'verifikasi', 'cepat', 'nyamanterimakasih', 'mitra', 'darat']","['aplikasi', 'mudah', 'layan', 'verifikasi', 'cepat', 'nyamanterimakasih', 'mitra', 'darat']",92,"['aplikasi', 'mudah', 'layan', 'verifikasi', 'cepat', 'nyamanterimakasih', 'mitra', 'darat']",8,Positive,1
"['aplikasi', 'nya', 'sederhana', 'mudah', 'didonloud', 'bersabar', 'banyaknya', 'pengguna']","['aplikasi', 'nya', 'sederhana', 'mudah', 'didonloud', 'sabar', 'banyak', 'guna']",81,"['aplikasi', 'nya', 'sederhana', 'mudah', 'didonloud', 'sabar', 'banyak', 'guna']",12,Positive,1
"['daftar', 'arus', 'malang', 'jakarta', 'habissedangkan', 'kemarin', 'pemberangkatan', 'bangku', 'kosong', 'tolong', 'revisi', 'pakterima', 'kasih']","['daftar', 'arus', 'malang', 'jakarta', 'habissedangkan', 'kemarin', 'berangkat', 'bangku', 'kosong', 'tolong', 'revisi', 'pakterima', 'kasih']",143,"['daftar', 'arus', 'malang', 'jakarta', 'habissedangkan', 'kemarin', 'berangkat', 'bangku', 'kosong', 'tolong', 'revisi', 'pakterima', 'kasih']",-7,Negative,-1
"['terima', 'kasih', 'mitra', 'darat', 'membantu', 'kegiatan', 'seharihari', 'balikpapan']","['terima', 'kasih', 'mitra', 'darat', 'bantu', 'giat', 'seharihari', 'balikpapan']",82,"['terima', 'kasih', 'mitra', 'darat', 'bantu', 'giat', 'seharihari', 'balikpapan']",10,Positive,1
"['fiturnya', 'diaktifkan', 'barusan', 'buka', 'aplikasinya', 'sisa', 'fitur', 'tracking']","['fiturnya', 'aktif', 'barusan', 'buka', 'aplikasi', 'sisa', 'fitur', 'tracking']",81,"['fiturnya', 'aktif', 'barusan', 'buka', 'aplikasi', 'sisa', 'fitur', 'tracking']",-3,Negative,-1
"['aplikasi', 'bagus', 'fitur', 'lengkap', 'sederhana', 'modern']","['aplikasi', 'bagus', 'fitur', 'lengkap', 'sederhana', 'modern']",64,"['aplikasi', 'bagus', 'fitur', 'lengkap', 'sederhana', 'modern']",6,Positive,1
"['aplikasi', 'bermanfaat', 'pengguna', 'angkutan', 'mantaaappbagusbermafaat']","['aplikasi', 'manfaat', 'guna', 'angkut', 'mantaaappbagusbermafaat']",68,"['aplikasi', 'manfaat', 'guna', 'angkut', 'mantaaappbagusbermafaat']",3,Positive,1
"['membantu', 'perjalanan', 'kerja', 'nyaman', 'keren', 'pokonya', 'mantappp']","['bantu', 'jalan', 'kerja', 'nyaman', 'keren', 'poko', 'mantappp']",66,"['bantu', 'jalan', 'kerja', 'nyaman', 'keren', 'poko', 'mantappp']",7,Positive,1
"['aplikasi', 'membantu', 'pemudik', 'semoga', 'server', 'lambat']","['aplikasi', 'bantu', 'mudik', 'moga', 'server', 'lambat']",58,"['aplikasi', 'bantu', 'mudik', 'moga', 'server', 'lambat']",-2,Negative,-1
"['syukur', 'alhamdulillah', 'dibantu', 'kemenhub', 'mudah', 'pendaftarannya', 'pelayanannya', 'ramah', 'mengasikkan', 'smgthn', 'bergabung']","['syukur', 'alhamdulillah', 'bantu', 'kemenhub', 'mudah', 'daftar', 'layan', 'ramah', 'mengasikkan', 'smgthn', 'gabung']",120,"['syukur', 'alhamdulillah', 'bantu', 'kemenhub', 'mudah', 'daftar', 'layan', 'ramah', 'mengasikkan', 'smgthn', 'gabung']",20,Positive,1
"['alhamdulillah', 'pulang', 'kampung', 'gratis', 'bareng', 'kemenhub', 'pelayanan', 'bagus', 'pendaftaran', 'mudah', 'terima', 'kasih', 'kemenhub', 'sukses']","['alhamdulillah', 'pulang', 'kampung', 'gratis', 'bareng', 'kemenhub', 'layan', 'bagus', 'daftar', 'mudah', 'terima', 'kasih', 'kemenhub', 'sukses']",148,"['alhamdulillah', 'pulang', 'kampung', 'gratis', 'bareng', 'kemenhub', 'layan', 'bagus', 'daftar', 'mudah', 'terima', 'kasih', 'kemenhub', 'sukses']",28,Positive,1
"['verifikasi', 'pulang', 'kampung', 'gratis', 'pelayanan', 'ramah', 'cepat', 'ribetsemoga', 'tambh', 'sukses']","['verifikasi', 'pulang', 'kampung', 'gratis', 'layan', 'ramah', 'cepat', 'ribetsemoga', 'tambh', 'sukses']",106,"['verifikasi', 'pulang', 'kampung', 'gratis', 'layan', 'ramah', 'cepat', 'ribetsemoga', 'tambh', 'sukses']",17,Positive,1
"['alhamdulillah', 'dapatenggak', ':', 'tidak', 'tiket', 'gratis', 'proses', 'validasi', 'cepat', 'terima', 'kasih']","['alhamdulillah', 'dapatenggak', '', 'tidak', 'tiket', 'gratis', 'proses', 'validasi', 'cepat', 'terima', 'kasih']",114,"['alhamdulillah', 'dapatenggak', '', 'tidak', 'tiket', 'gratis', 'proses', 'validasi', 'cepat', 'terima', 'kasih']",12,Positive,1
"['bermanfaat', 'usul', 'pengalihan', 'jalur', 'tolong', 'kasih', 'notifikasi']","['manfaat', 'usul', 'alih', 'jalur', 'tolong', 'kasih', 'notifikasi']",69,"['manfaat', 'usul', 'alih', 'jalur', 'tolong', 'kasih', 'notifikasi']",8,Positive,1
"['harga', 'terjangkau', 'akurat', 'pelayanan', 'memuaskan', 'terima', 'kasih', 'layanannya']","['harga', 'jangkau', 'akurat', 'layan', 'muas', 'terima', 'kasih', 'layan']",75,"['harga', 'jangkau', 'akurat', 'layan', 'muas', 'terima', 'kasih', 'layan']",16,Positive,1
"['rekomendasi', 'sekali', 'jadwal', 'bepergian', 'prepare', 'efisien']","['rekomendasi', 'sekali', 'jadwal', 'pergi', 'prepare', 'efisien']",66,"['rekomendasi', 'sekali', 'jadwal', 'pergi', 'prepare', 'efisien']",4,Positive,1
"['bagus', 'program', 'kemenhub', 'terima', 'kasih', 'aplikasi', 'mitradarat', 'membantu']","['bagus', 'program', 'kemenhub', 'terima', 'kasih', 'aplikasi', 'mitradarat', 'bantu']",86,"['bagus', 'program', 'kemenhub', 'terima', 'kasih', 'aplikasi', 'mitradarat', 'bantu']",5,Positive,1
"['aplikasi', 'nya', 'akurat', 'tracking', 'lokasi', 'halte', 'pemberhentian']","['aplikasi', 'nya', 'akurat', 'tracking', 'lokasi', 'halte', 'henti']",69,"['aplikasi', 'nya', 'akurat', 'tracking', 'lokasi', 'halte', 'henti']",-8,Negative,-1
"['terima', 'kasih', 'aplikasi', 'membantu', 'pengguna', 'temanbus', 'posisi', 'realtime']","['terima', 'kasih', 'aplikasi', 'bantu', 'guna', 'temanbus', 'posisi', 'realtime']",82,"['terima', 'kasih', 'aplikasi', 'bantu', 'guna', 'temanbus', 'posisi', 'realtime']",4,Positive,1
"['alhamdulillah', 'tiket', 'pulang', 'kampung', 'gratis', 'notifikasi', 'aplikasi', 'mitra', 'darat', 'aplikasi', 'nya', 'keren', 'bermanfaat']","['alhamdulillah', 'tiket', 'pulang', 'kampung', 'gratis', 'notifikasi', 'aplikasi', 'mitra', 'darat', 'aplikasi', 'nya', 'keren', 'manfaat']",140,"['alhamdulillah', 'tiket', 'pulang', 'kampung', 'gratis', 'notifikasi', 'aplikasi', 'mitra', 'darat', 'aplikasi', 'nya', 'keren', 'manfaat']",9,Positive,1
"['nyaman', 'titik', 'perhentian', 'daya', 'sudiang', 'dilengkapi']","['nyaman', 'titik', 'henti', 'daya', 'sudiang', 'lengkap']",58,"['nyaman', 'titik', 'henti', 'daya', 'sudiang', 'lengkap']",-1,Negative,-1
"['saran', 'teman', 'tambahin', 'operasional', 'daerah', 'bandung', 'sampai', 'malem', 'karena', 'terkadang', 'suka', 'pulang', 'kerjaa', 'minimal', 'gituu', 'slow', 'halte']","['saran', 'teman', 'tambahin', 'operasional', 'daerah', 'bandung', 'sampai', 'malem', 'karena', 'terkadang', 'suka', 'pulang', 'kerjaa', 'minimal', 'gituu', 'slow', 'halte']",173,"['saran', 'teman', 'tambahin', 'operasional', 'daerah', 'bandung', 'sampai', 'malem', 'karena', 'terkadang', 'suka', 'pulang', 'kerjaa', 'minimal', 'gituu', 'slow', 'halte']",3,Positive,1
"['halo', 'admin', 'mohon', 'maaf', 'paket', 'data', 'tanggal', 'sekarang', 'habis', 'masukkan', 'tujuqn', 'pencarian', 'logo', 'koktak', 'biru', 'orens', 'apaya']","['halo', 'admin', 'mohon', 'maaf', 'paket', 'data', 'tanggal', 'sekarang', 'habis', 'masuk', 'tujuqn', 'cari', 'logo', 'koktak', 'biru', 'orens', 'apaya']",154,"['halo', 'admin', 'mohon', 'maaf', 'paket', 'data', 'tanggal', 'sekarang', 'habis', 'masuk', 'tujuqn', 'cari', 'logo', 'koktak', 'biru', 'orens', 'apaya']",-1,Negative,-1
"['pelayanan', 'ramah', 'cepat', 'bagus', 'terima', 'kasih']","['layan', 'ramah', 'cepat', 'bagus', 'terima', 'kasih']",55,"['layan', 'ramah', 'cepat', 'bagus', 'terima', 'kasih']",16,Positive,1
"['membantu', 'tracking', 'menginformasikan', 'kedatangan']","['bantu', 'tracking', 'informasi', 'datang']",44,"['bantu', 'tracking', 'informasi', 'datang']",1,Positive,1
"['aplikasi', 'bagus', 'sekali', 'trecking', 'teman', 'kota', 'tentukan']","['aplikasi', 'bagus', 'sekali', 'trecking', 'teman', 'kota', 'tentu']",69,"['aplikasi', 'bagus', 'sekali', 'trecking', 'teman', 'kota', 'tentu']",-7,Negative,-1
"['perkembangan', 'signifikan', 'tambahkan', 'layanan', 'saran', 'kritik', 'saran', 'kementerian', 'perhubungan']","['kembang', 'signifikan', 'tambah', 'layan', 'saran', 'kritik', 'saran', 'menteri', 'hubung']",93,"['kembang', 'signifikan', 'tambah', 'layan', 'saran', 'kritik', 'saran', 'menteri', 'hubung']",8,Positive,1
"['aplikasi', 'transportasi', 'mengecek', 'jadwal', 'record', 'pemesanan', 'tiket']","['aplikasi', 'transportasi', 'ecek', 'jadwal', 'record', 'mesan', 'tiket']",74,"['aplikasi', 'transportasi', 'ecek', 'jadwal', 'record', 'mesan', 'tiket']",-4,Negative,-1
"['aplikasi', 'nya', 'bagus', 'sekali', 'alhamdulillah', 'tiket', 'pulang', 'kampung', 'gratis', 'terima', 'kasih', 'kemenhub', 'mitra', 'darat']","['aplikasi', 'nya', 'bagus', 'sekali', 'alhamdulillah', 'tiket', 'pulang', 'kampung', 'gratis', 'terima', 'kasih', 'kemenhub', 'mitra', 'darat']",144,"['aplikasi', 'nya', 'bagus', 'sekali', 'alhamdulillah', 'tiket', 'pulang', 'kampung', 'gratis', 'terima', 'kasih', 'kemenhub', 'mitra', 'darat']",13,Positive,1
"['sekarang', 'bagus', 'kesalahan', 'miss', 'tingkatkan', 'pertahankan', 'mitra', 'daratttt']","['sekarang', 'bagus', 'salah', 'miss', 'tingkat', 'tahan', 'mitra', 'daratttt']",79,"['sekarang', 'bagus', 'salah', 'miss', 'tingkat', 'tahan', 'mitra', 'daratttt']",-2,Negative,-1
"['bagus', 'lancar', 'unduh', 'hanya', 'perlu', 'menu', 'pulang', 'kampung', 'gratis', 'daftar']","['bagus', 'lancar', 'unduh', 'hanya', 'perlu', 'menu', 'pulang', 'kampung', 'gratis', 'daftar']",95,"['bagus', 'lancar', 'unduh', 'hanya', 'perlu', 'menu', 'pulang', 'kampung', 'gratis', 'daftar']",10,Positive,1
"['aplikasi', 'nya', 'bagus', 'mantau', 'keberadaan', 'terbantu']","['aplikasi', 'nya', 'bagus', 'mantau', 'ada', 'bantu']",54,"['aplikasi', 'nya', 'bagus', 'mantau', 'ada', 'bantu']",5,Positive,1
"['berfungsi', 'semuakalau', 'live', 'cctv', 'terima', 'kasih']","['fungsi', 'semuakalau', 'live', 'cctv', 'terima', 'kasih']",59,"['fungsi', 'semuakalau', 'live', 'cctv', 'terima', 'kasih']",7,Positive,1
"['tolong', 'pulang', 'kampung', 'gratis', 'kursi', 'otomatis', 'pilih', 'bangku', 'kalah', 'cepat', 'sudah', 'habis', 'seperti', 'kmren', 'mohon', 'pertimbangkan']","['tolong', 'pulang', 'kampung', 'gratis', 'kursi', 'otomatis', 'pilih', 'bangku', 'kalah', 'cepat', 'sudah', 'habis', 'seperti', 'kmren', 'mohon', 'timbang']",157,"['tolong', 'pulang', 'kampung', 'gratis', 'kursi', 'otomatis', 'pilih', 'bangku', 'kalah', 'cepat', 'sudah', 'habis', 'seperti', 'kmren', 'mohon', 'timbang']",14,Positive,1
"['semoga', 'transmusi', 'maju', 'pelayanan', 'membantu', 'aktifitas']","['moga', 'transmusi', 'maju', 'layan', 'bantu', 'aktifitas']",60,"['moga', 'transmusi', 'maju', 'layan', 'bantu', 'aktifitas']",6,Positive,1
"['sistem', 'bermasalah', 'alhamdulillah', 'dapatenggak', ':', 'tidak', 'tiket', 'pulang', 'kampung', 'usir', 'oknum', 'nakal', 'kasian', 'pulang', 'kampung', 'suka', 'cencel', 'kasih', 'kasian', 'membutuhkan', 'arus', 'tambhn', 'dong', 'kejauhan', 'posisinya', 'pulang', 'kampung', 'arus', 'dapatenggak', ':', 'tidak', 'sedih']","['sistem', 'masalah', 'alhamdulillah', 'dapatenggak', '', 'tidak', 'tiket', 'pulang', 'kampung', 'usir', 'oknum', 'nakal', 'kasi', 'pulang', 'kampung', 'suka', 'cencel', 'kasih', 'kasi', 'butuh', 'arus', 'tambhn', 'dong', 'jauh', 'posisi', 'pulang', 'kampung', 'arus', 'dapatenggak', '', 'tidak', 'sedih']",305,"['sistem', 'masalah', 'alhamdulillah', 'dapatenggak', '', 'tidak', 'tiket', 'pulang', 'kampung', 'usir', 'oknum', 'nakal', 'kasi', 'pulang', 'kampung', 'suka', 'cencel', 'kasih', 'kasi', 'butuh', 'arus', 'tambhn', 'dong', 'jauh', 'posisi', 'pulang', 'kampung', 'arus', 'dapatenggak', '', 'tidak', 'sedih']",-37,Negative,-1
"['bagus', 'nunggu', 'nyaman', 'tracking']","['bagus', 'nunggu', 'nyaman', 'tracking']",41,"['bagus', 'nunggu', 'nyaman', 'tracking']",7,Positive,1
"['membantu', 'mencari', 'rute', 'memeriksa', 'kelayakan', 'beroperasi', 'kendaraan']","['bantu', 'cari', 'rute', 'periksa', 'layak', 'operasi', 'kendara']",67,"['bantu', 'cari', 'rute', 'periksa', 'layak', 'operasi', 'kendara']",1,Positive,1
"['membantu', 'mudah', 'mudahan', 'dilanjutkan']","['bantu', 'mudah', 'mudah', 'lanjut']",37,"['bantu', 'mudah', 'mudah', 'lanjut']",13,Positive,1
"['kereennn', 'aplikasi', 'sulid', 'dibuka', 'jalanan', 'dahsyat']","['kereennn', 'aplikasi', 'sulid', 'buka', 'jalan', 'dahsyat']",61,"['kereennn', 'aplikasi', 'sulid', 'buka', 'jalan', 'dahsyat']",1,Positive,1
"['pengguna', 'transportasi', 'terbantu', 'aplikasi', 'mitra', 'darat']","['guna', 'transportasi', 'bantu', 'aplikasi', 'mitra', 'darat']",63,"['guna', 'transportasi', 'bantu', 'aplikasi', 'mitra', 'darat']",3,Positive,1
"['masuk', 'aplikasi', 'email', 'keterangan', 'http', 'failedtry', 'again']","['masuk', 'aplikasi', 'email', 'terang', 'http', 'failedtry', 'again']",70,"['masuk', 'aplikasi', 'email', 'terang', 'http', 'failedtry', 'again']",-5,Negative,-1
"['alhamdulillah', 'aplikasi', 'inijd', 'ngantre', 'hanya', 'perlu', 'sabar', 'ngedaftarnyasemoga', 'lancar']","['alhamdulillah', 'aplikasi', 'inijd', 'ngantre', 'hanya', 'perlu', 'sabar', 'ngedaftarnyasemoga', 'lancar']",108,"['alhamdulillah', 'aplikasi', 'inijd', 'ngantre', 'hanya', 'perlu', 'sabar', 'ngedaftarnyasemoga', 'lancar']",9,Positive,1
"['aplikasi', 'tracking', 'membantu']","['aplikasi', 'tracking', 'bantu']",33,"['aplikasi', 'tracking', 'bantu']",-1,Negative,-1
"['membantu', 'terima', 'kasih', 'tiket', 'pulang', 'kampung']","['bantu', 'terima', 'kasih', 'tiket', 'pulang', 'kampung']",58,"['bantu', 'terima', 'kasih', 'tiket', 'pulang', 'kampung']",7,Positive,1
"['pulang', 'kampung', 'gratis', 'belum', 'muncul', 'menu']","['pulang', 'kampung', 'gratis', 'belum', 'muncul', 'menu']",58,"['pulang', 'kampung', 'gratis', 'belum', 'muncul', 'menu']",5,Positive,1
"['aplikasi', 'bagus', 'kerjasama', 'pelayanan', 'transjakarta', 'lokasi']","['aplikasi', 'bagus', 'kerjasama', 'layan', 'transjakarta', 'lokasi']",69,"['aplikasi', 'bagus', 'kerjasama', 'layan', 'transjakarta', 'lokasi']",3,Positive,1
"['koridor', 'cikarang', 'aplikasi', 'sangant', 'membantu']","['koridor', 'cikarang', 'aplikasi', 'sangant', 'bantu']",55,"['koridor', 'cikarang', 'aplikasi', 'sangant', 'bantu']",-1,Negative,-1
"['bagus', 'solusi', 'ongkos', 'kampung']","['bagus', 'solusi', 'ongkos', 'kampung']",40,"['bagus', 'solusi', 'ongkos', 'kampung']",5,Positive,1
"['memudahkan', 'penumpang']","['mudah', 'tumpang']",20,"['mudah', 'tumpang']",4,Positive,1
"['alhamdulillah', 'kemarin']","['alhamdulillah', 'kemarin']",28,"['alhamdulillah', 'kemarin']",5,Positive,1
"['kasih', 'bintang', 'bantu', 'tiket', 'pulang', 'kampung', 'gratis']","['kasih', 'bintang', 'bantu', 'tiket', 'pulang', 'kampung', 'gratis']",69,"['kasih', 'bintang', 'bantu', 'tiket', 'pulang', 'kampung', 'gratis']",9,Positive,1
"['mudah', 'diakses', 'pulang', 'kampung', 'gratis']","['mudah', 'akses', 'pulang', 'kampung', 'gratis']",49,"['mudah', 'akses', 'pulang', 'kampung', 'gratis']",10,Positive,1
"['bagus', 'joss', 'sukses', 'jaya']","['bagus', 'joss', 'sukses', 'jaya']",35,"['bagus', 'joss', 'sukses', 'jaya']",9,Positive,1
"['semoga', 'bermanfaat']","['moga', 'manfaat']",19,"['moga', 'manfaat']",6,Positive,1
"['pelayanan', 'bagus']","['layan', 'bagus']",18,"['layan', 'bagus']",4,Positive,1
"['aplikasi', 'bagus', 'pokonya']","['aplikasi', 'bagus', 'poko']",29,"['aplikasi', 'bagus', 'poko']",-4,Negative,-1
"['pulang', 'kampung', 'gratisnya', 'josss']","['pulang', 'kampung', 'gratis', 'josss']",40,"['pulang', 'kampung', 'gratis', 'josss']",4,Positive,1
"['semoga', 'membantu', 'rakyat']","['moga', 'bantu', 'rakyat']",27,"['moga', 'bantu', 'rakyat']",4,Positive,1
"['membantu', 'masyarakat', 'pulang', 'kampung']","['bantu', 'masyarakat', 'pulang', 'kampung']",44,"['bantu', 'masyarakat', 'pulang', 'kampung']",3,Positive,1
"['terima', 'kasih', 'membantu']","['terima', 'kasih', 'bantu']",28,"['terima', 'kasih', 'bantu']",7,Positive,1
"['pulang', 'kampung', 'gratis', 'kemenhub', 'membantu', 'warga', 'perantau']","['pulang', 'kampung', 'gratis', 'kemenhub', 'bantu', 'warga', 'rantau']",71,"['pulang', 'kampung', 'gratis', 'kemenhub', 'bantu', 'warga', 'rantau']",7,Positive,1
"['slmt', 'minsy', 'masuk', 'aplikasi', 'ulang', 'tidak', 'masukmhn', 'solusinya']","['slmt', 'minsy', 'masuk', 'aplikasi', 'ulang', 'tidak', 'masukmhn', 'solusi']",78,"['slmt', 'minsy', 'masuk', 'aplikasi', 'ulang', 'tidak', 'masukmhn', 'solusi']",-9,Negative,-1
"['aplikasi', 'bagus', 'membantu']","['aplikasi', 'bagus', 'bantu']",30,"['aplikasi', 'bagus', 'bantu']",1,Positive,1
"['orang', 'beroperasi', 'galesong', 'semoga', 'kebijakan', 'perbaharui', 'kerja', 'makassar', 'membatu', 'memudahkan', 'kalau']","['orang', 'operasi', 'galesong', 'moga', 'bijak', 'baharu', 'kerja', 'makassar', 'batu', 'mudah', 'kalau']",106,"['orang', 'operasi', 'galesong', 'moga', 'bijak', 'baharu', 'kerja', 'makassar', 'batu', 'mudah', 'kalau']",12,Positive,1
"['masuk', 'aplikasi', 'kode', 'masuk', 'aplikasi', 'bantuan']","['masuk', 'aplikasi', 'kode', 'masuk', 'aplikasi', 'bantu']",59,"['masuk', 'aplikasi', 'kode', 'masuk', 'aplikasi', 'bantu']",-14,Negative,-1
"['aplikasi', 'bagus', 'alhamdulillah', 'pulang', 'kampung', 'gratis', 'mitra', 'darat']","['aplikasi', 'bagus', 'alhamdulillah', 'pulang', 'kampung', 'gratis', 'mitra', 'darat']",87,"['aplikasi', 'bagus', 'alhamdulillah', 'pulang', 'kampung', 'gratis', 'mitra', 'darat']",10,Positive,1
"['aplikasi', 'membantuterutama', 'pulang', 'kampung', 'gratisya', 'suksses', 'mitradarat']","['aplikasi', 'membantuterutama', 'pulang', 'kampung', 'gratisya', 'suksses', 'mitradarat']",90,"['aplikasi', 'membantuterutama', 'pulang', 'kampung', 'gratisya', 'suksses', 'mitradarat']",-4,Negative,-1
"['sulitnya', 'daftar', 'pulang', 'kampung', 'gratis']","['sulit', 'daftar', 'pulang', 'kampung', 'gratis']",50,"['sulit', 'daftar', 'pulang', 'kampung', 'gratis']",5,Positive,1
"['terkadang', 'arus', 'pulang', 'kampung', 'adakan', 'tegal', 'cerbon', 'melulu', 'tegal', 'arus', 'pulang', 'kampung']","['terkadang', 'arus', 'pulang', 'kampung', 'adakan', 'tegal', 'cerbon', 'melulu', 'tegal', 'arus', 'pulang', 'kampung']",119,"['terkadang', 'arus', 'pulang', 'kampung', 'adakan', 'tegal', 'cerbon', 'melulu', 'tegal', 'arus', 'pulang', 'kampung']",-8,Negative,-1
"['alhamdulilah', 'yaallah', 'dapatenggak', ':', 'tidak', 'tiket', 'gratis', 'mitra', 'darat', 'daftar', 'terima', 'kasih', 'mitra', 'darat', 'sukses', 'berkah', 'amin']","['alhamdulilah', 'yaallah', 'dapatenggak', '', 'tidak', 'tiket', 'gratis', 'mitra', 'darat', 'daftar', 'terima', 'kasih', 'mitra', 'darat', 'sukses', 'berkah', 'amin']",167,"['alhamdulilah', 'yaallah', 'dapatenggak', '', 'tidak', 'tiket', 'gratis', 'mitra', 'darat', 'daftar', 'terima', 'kasih', 'mitra', 'darat', 'sukses', 'berkah', 'amin']",23,Positive,1
"['aplikasi', 'membantu', 'semoga', 'bermanfaat', 'terima', 'kasih']","['aplikasi', 'bantu', 'moga', 'manfaat', 'terima', 'kasih']",59,"['aplikasi', 'bantu', 'moga', 'manfaat', 'terima', 'kasih']",9,Positive,1
"['membantu', 'pelayanannya', 'memuaskan']","['bantu', 'layan', 'muas']",26,"['bantu', 'layan', 'muas']",10,Positive,1
"['berguna', 'bolak', 'sekolah', 'cihuy']","['guna', 'bolak', 'sekolah', 'cihuy']",37,"['guna', 'bolak', 'sekolah', 'cihuy']",4,Positive,1
"['berguna', 'mengatahui', 'angkutan', 'fasilitas', 'cocok', 'di', 'mana']","['guna', 'mengatahui', 'angkut', 'fasilitas', 'cocok', 'di', 'mana']",68,"['guna', 'mengatahui', 'angkut', 'fasilitas', 'cocok', 'di', 'mana']",8,Positive,1
"['muchi', 'semangat', 'yaaaa', 'sehat', 'aplikasi', 'bagus']","['muchi', 'semangat', 'yaaaa', 'sehat', 'aplikasi', 'bagus']",60,"['muchi', 'semangat', 'yaaaa', 'sehat', 'aplikasi', 'bagus']",7,Positive,1
"['aplikasi', 'bagus', 'berbagi', 'informasi', 'masyarakat']","['aplikasi', 'bagus', 'bagi', 'informasi', 'masyarakat']",56,"['aplikasi', 'bagus', 'bagi', 'informasi', 'masyarakat']",2,Positive,1
"['mudah', 'mudahan', 'dapatenggak', ':', 'tidak', 'tiket', 'pulang', 'kampung', 'mitra', 'darat']","['mudah', 'mudah', 'dapatenggak', '', 'tidak', 'tiket', 'pulang', 'kampung', 'mitra', 'darat']",94,"['mudah', 'mudah', 'dapatenggak', '', 'tidak', 'tiket', 'pulang', 'kampung', 'mitra', 'darat']",6,Positive,1
"['bagus', 'memudahkan', 'berpergian']","['bagus', 'mudah', 'pergi']",27,"['bagus', 'mudah', 'pergi']",7,Positive,1
"['informasi', 'nya', 'membantu']","['informasi', 'nya', 'bantu']",29,"['informasi', 'nya', 'bantu']",5,Positive,1
"['keren', 'lancar', 'jaya', 'sabar']","['keren', 'lancar', 'jaya', 'sabar']",36,"['keren', 'lancar', 'jaya', 'sabar']",13,Positive,1
"['ubur', 'ikan', 'lele', 'pulang', 'kampung', 'pakai', 'mitra', 'darat']","['ubur', 'ikan', 'lele', 'pulang', 'kampung', 'pakai', 'mitra', 'darat']",72,"['ubur', 'ikan', 'lele', 'pulang', 'kampung', 'pakai', 'mitra', 'darat']",3,Positive,1
"['bagus', 'pelayanan', 'ceoat']","['bagus', 'layan', 'ceoat']",27,"['bagus', 'layan', 'ceoat']",4,Positive,1
"['daftar', 'pulang', 'kampung', 'gratisgmn']","['daftar', 'pulang', 'kampung', 'gratisgmn']",44,"['daftar', 'pulang', 'kampung', 'gratisgmn']",1,Positive,1
