normalized,stemmed text,token_count,stemmed_list,polarity_score,polarity,polarity_num
"['pengalaman', 'mengecewakan', 'tiket', 'prameks', 'online', 'layanan', 'stasiun', 'balapan', 'dilaunching', 'bertransaksi', 'tiket', 'solo', 'tiket', 'jogja', 'lancar', 'solo', 'insiden', 'intinya', 'kesalahan', 'aplikasi', 'harusnya', 'akun', 'tiket', 'tulis', 'penumpang', 'transaksi', 'blokir', 'transaksi', 'digagalkan', 'akun', 'pembelian', 'tiket', 'jadwal', 'merugikan', 'pelanggan']","['alam', 'kecewa', 'tiket', 'prameks', 'online', 'layan', 'stasiun', 'balap', 'dilaunching', 'transaksi', 'tiket', 'solo', 'tiket', 'jogja', 'lancar', 'solo', 'insiden', 'inti', 'salah', 'aplikasi', 'harus', 'akun', 'tiket', 'tulis', 'tumpang', 'transaksi', 'blokir', 'transaksi', 'gagal', 'akun', 'beli', 'tiket', 'jadwal', 'rugi', 'langgan']",343,"['alam', 'kecewa', 'tiket', 'prameks', 'online', 'layan', 'stasiun', 'balap', 'dilaunching', 'transaksi', 'tiket', 'solo', 'tiket', 'jogja', 'lancar', 'solo', 'insiden', 'inti', 'salah', 'aplikasi', 'harus', 'akun', 'tiket', 'tulis', 'tumpang', 'transaksi', 'blokir', 'transaksi', 'gagal', 'akun', 'beli', 'tiket', 'jadwal', 'rugi', 'langgan']",4,Positive,1
"['saran', 'pembatalan', 'tiket', 'transfer', 'stasiun', 'pengembalian', 'transaksi', 'langsung', 'dikembalikan', 'menunggu', 'terobosan', 'mengutamakan', 'pelayanan', 'pelanggan', 'dipotong', 'menunggu', 'semoga', 'access', 'ke', 'depannya', 'kalah', 'aplikasi', 'berani', 'ambil', 'resiko', 'pelayanan', 'terbaik', 'pelanggan', 'trintegrasi', 'pasti']","['saran', 'batal', 'tiket', 'transfer', 'stasiun', 'kembali', 'transaksi', 'langsung', 'kembali', 'tunggu', 'terobos', 'utama', 'layan', 'langgan', 'potong', 'tunggu', 'moga', 'access', 'ke', 'depan', 'kalah', 'aplikasi', 'berani', 'ambil', 'resiko', 'layan', 'baik', 'langgan', 'trintegrasi', 'pasti']",302,"['saran', 'batal', 'tiket', 'transfer', 'stasiun', 'kembali', 'transaksi', 'langsung', 'kembali', 'tunggu', 'terobos', 'utama', 'layan', 'langgan', 'potong', 'tunggu', 'moga', 'access', 'ke', 'depan', 'kalah', 'aplikasi', 'berani', 'ambil', 'resiko', 'layan', 'baik', 'langgan', 'trintegrasi', 'pasti']",6,Positive,1
"['mempermudah', 'proses', 'pembelian', 'tiket', 'jadwal', 'keberangkatan', 'kereta', 'cetak', 'struk', 'dulu', 'tinggal', 'tunjukin', 'kode', 'qr', 'petugas', 'memindai', 'beres', 'sederhana', 'menggunakan', 'rumit', 'kereta', 'indonesia', 'moda', 'transportasi', 'favorit']","['mudah', 'proses', 'beli', 'tiket', 'jadwal', 'berangkat', 'kereta', 'cetak', 'struk', 'dulu', 'tinggal', 'tunjukin', 'kode', 'qr', 'tugas', 'pindai', 'beres', 'sederhana', 'guna', 'rumit', 'kereta', 'indonesia', 'moda', 'transportasi', 'favorit']",248,"['mudah', 'proses', 'beli', 'tiket', 'jadwal', 'berangkat', 'kereta', 'cetak', 'struk', 'dulu', 'tinggal', 'tunjukin', 'kode', 'qr', 'tugas', 'pindai', 'beres', 'sederhana', 'guna', 'rumit', 'kereta', 'indonesia', 'moda', 'transportasi', 'favorit']",-9,Negative,-1
"['belikan', 'tiket', 'orang', 'batal', 'pembatalan', 'aplikasi', 'pemilik', 'akun', 'daftar', 'penumpang', 'membatalkan', 'stasiun', 'beroperasi', 'tidak', 'gunakan', 'konfirmasi', 'kata', 'sandi', 'pemilik', 'akun', 'batalin', 'hanya', 'saran']","['belikan', 'tiket', 'orang', 'batal', 'batal', 'aplikasi', 'milik', 'akun', 'daftar', 'tumpang', 'batal', 'stasiun', 'operasi', 'tidak', 'guna', 'konfirmasi', 'kata', 'sandi', 'milik', 'akun', 'batalin', 'hanya', 'saran']",222,"['belikan', 'tiket', 'orang', 'batal', 'batal', 'aplikasi', 'milik', 'akun', 'daftar', 'tumpang', 'batal', 'stasiun', 'operasi', 'tidak', 'guna', 'konfirmasi', 'kata', 'sandi', 'milik', 'akun', 'batalin', 'hanya', 'saran']",-19,Negative,-1
"['aplikasi', 'nya', 'bagus', 'coba', 'pesan', 'lokal', 'menggunakan', 'link', 'kesalahan', 'saran', 'mohon', 'metode', 'pembayaran', 'lokal', 'mempermudah', 'proses', 'pembelian', 'lokal', 'terima', 'kasih']","['aplikasi', 'nya', 'bagus', 'coba', 'pesan', 'lokal', 'guna', 'link', 'salah', 'saran', 'mohon', 'metode', 'bayar', 'lokal', 'mudah', 'proses', 'beli', 'lokal', 'terima', 'kasih']",180,"['aplikasi', 'nya', 'bagus', 'coba', 'pesan', 'lokal', 'guna', 'link', 'salah', 'saran', 'mohon', 'metode', 'bayar', 'lokal', 'mudah', 'proses', 'beli', 'lokal', 'terima', 'kasih']",10,Positive,1
"['aplikasi', 'membantu', 'pemesanan', 'tiket', 'pembatalan', 'tiket', 'langsung', 'stasiun', 'uang', 'ditransfer', 'langsung', 'rekening', 'bank', 'alhamdulillah', 'terbantu', 'pindah', 'jadwal', 'keberangkatan', 'mudah', 'pulang', 'kampung', 'pesan', 'tiket', 'kereta', 'access', 'lokal', 'membantu', 'tanpa', 'antre', 'stasiun', 'hanya', 'perlu', 'scan', 'barcode', 'beroperasi']","['aplikasi', 'bantu', 'mesan', 'tiket', 'batal', 'tiket', 'langsung', 'stasiun', 'uang', 'transfer', 'langsung', 'rekening', 'bank', 'alhamdulillah', 'bantu', 'pindah', 'jadwal', 'berangkat', 'mudah', 'pulang', 'kampung', 'pesan', 'tiket', 'kereta', 'access', 'lokal', 'bantu', 'tanpa', 'antre', 'stasiun', 'hanya', 'perlu', 'scan', 'barcode', 'operasi']",354,"['aplikasi', 'bantu', 'mesan', 'tiket', 'batal', 'tiket', 'langsung', 'stasiun', 'uang', 'transfer', 'langsung', 'rekening', 'bank', 'alhamdulillah', 'bantu', 'pindah', 'jadwal', 'berangkat', 'mudah', 'pulang', 'kampung', 'pesan', 'tiket', 'kereta', 'access', 'lokal', 'bantu', 'tanpa', 'antre', 'stasiun', 'hanya', 'perlu', 'scan', 'barcode', 'operasi']",10,Positive,1
"['access', 'saya', 'bingung', 'sebenarnya', 'aplikasi', 'aktif', 'ya', 'saya', 'coba', 'transaksi', 'aplikasi', 'notifikasi', 'sedang', 'offline', 'padahal', 'paket', 'data', 'aktif', 'saldo', 'paket', 'data', 'tulisan', 'pemesanan', 'september', 'belum', 'tampilan', 'file', 'nyaapa', 'aplikasi', 'aktif']","['access', 'saya', 'bingung', 'benar', 'aplikasi', 'aktif', 'ya', 'saya', 'coba', 'transaksi', 'aplikasi', 'notifikasi', 'sedang', 'offline', 'padahal', 'paket', 'data', 'aktif', 'saldo', 'paket', 'data', 'tulis', 'mesan', 'september', 'belum', 'tampil', 'file', 'nyaapa', 'aplikasi', 'aktif']",293,"['access', 'saya', 'bingung', 'benar', 'aplikasi', 'aktif', 'ya', 'saya', 'coba', 'transaksi', 'aplikasi', 'notifikasi', 'sedang', 'offline', 'padahal', 'paket', 'data', 'aktif', 'saldo', 'paket', 'data', 'tulis', 'mesan', 'september', 'belum', 'tampil', 'file', 'nyaapa', 'aplikasi', 'aktif']",5,Positive,1
"['bagus', 'like', 'komplain', 'masuk', 'aplikasi', 'verifikasi', 'email', 'verifikasinya', 'muncul', 'kotak', 'masuk', 'email', 'pengguna', 'gmail', 'coba', 'spam', 'promosi', 'sosial', 'otomatis', 'masuk', 'verifikasinya', 'semoga', 'membantu']","['bagus', 'like', 'komplain', 'masuk', 'aplikasi', 'verifikasi', 'email', 'verifikasi', 'muncul', 'kotak', 'masuk', 'email', 'guna', 'gmail', 'coba', 'spam', 'promosi', 'sosial', 'otomatis', 'masuk', 'verifikasi', 'moga', 'bantu']",230,"['bagus', 'like', 'komplain', 'masuk', 'aplikasi', 'verifikasi', 'email', 'verifikasi', 'muncul', 'kotak', 'masuk', 'email', 'guna', 'gmail', 'coba', 'spam', 'promosi', 'sosial', 'otomatis', 'masuk', 'verifikasi', 'moga', 'bantu']",-2,Negative,-1
"['terhormat', 'usul', 'menu', 'pengiriman', 'barang', 'check', 'harga', 'katalog', 'overall', 'sistem', 'ditambahkannya', 'fitur', 'pesan', 'live', 'buka', 'Messenger', 'live', 'penumpang', 'bingung', 'langsung', 'diatasi', 'menu', 'pembayaran', 'putus', 'kontrak', 'dihapus', 'indomaret', 'alfamart', 'bingung']","['hormat', 'usul', 'menu', 'kirim', 'barang', 'check', 'harga', 'katalog', 'overall', 'sistem', 'tambah', 'fitur', 'pesan', 'live', 'buka', 'messenger', 'live', 'tumpang', 'bingung', 'langsung', 'atas', 'menu', 'bayar', 'putus', 'kontrak', 'hapus', 'indomaret', 'alfamart', 'bingung']",284,"['hormat', 'usul', 'menu', 'kirim', 'barang', 'check', 'harga', 'katalog', 'overall', 'sistem', 'tambah', 'fitur', 'pesan', 'live', 'buka', 'messenger', 'live', 'tumpang', 'bingung', 'langsung', 'atas', 'menu', 'bayar', 'putus', 'kontrak', 'hapus', 'indomaret', 'alfamart', 'bingung']",18,Positive,1
"['pembaruan', 'pesan', 'tiket', 'access', 'berhenti', 'tolong', 'perbaiki', 'cepat', 'lokasi', 'keramaian', 'aplikasi', 'membantu']","['baru', 'pesan', 'tiket', 'access', 'henti', 'tolong', 'baik', 'cepat', 'lokasi', 'ramai', 'aplikasi', 'bantu']",112,"['baru', 'pesan', 'tiket', 'access', 'henti', 'tolong', 'baik', 'cepat', 'lokasi', 'ramai', 'aplikasi', 'bantu']",9,Positive,1
"['beli', 'tiket', 'kereta', 'lokal', 'membayarnya', 'menggunakan', 'link', 'diperbaiki', 'bayar', 'menggunakan', 'ovo', 'dana', 'terima', 'kasih', 'sebenarnya', 'suka', 'aplikasi', 'nya', 'pembayaran', 'menggunakan', 'link']","['beli', 'tiket', 'kereta', 'lokal', 'bayar', 'guna', 'link', 'baik', 'bayar', 'guna', 'ovo', 'dana', 'terima', 'kasih', 'benar', 'suka', 'aplikasi', 'nya', 'bayar', 'guna', 'link']",181,"['beli', 'tiket', 'kereta', 'lokal', 'bayar', 'guna', 'link', 'baik', 'bayar', 'guna', 'ovo', 'dana', 'terima', 'kasih', 'benar', 'suka', 'aplikasi', 'nya', 'bayar', 'guna', 'link']",16,Positive,1
"['pengguna', 'kai', 'dengan', 'aplikasi', 'tdk', ':', 'tidak', 'access', 'membantu', 'mudah', 'pesan', 'tiket', 'kereta', 'rumah', 'antre', 'dan', 'sekarang', 'aman', 'nyaman', 'pelayanannya', 'maju', 'petugas', 'stasiun', 'kereta', 'ramah']","['guna', 'kai', 'dengan', 'aplikasi', 'tdk', '', 'tidak', 'access', 'bantu', 'mudah', 'pesan', 'tiket', 'kereta', 'rumah', 'antre', 'dan', 'sekarang', 'aman', 'nyaman', 'layan', 'maju', 'tugas', 'stasiun', 'kereta', 'ramah']",224,"['guna', 'kai', 'dengan', 'aplikasi', 'tdk', '', 'tidak', 'access', 'bantu', 'mudah', 'pesan', 'tiket', 'kereta', 'rumah', 'antre', 'dan', 'sekarang', 'aman', 'nyaman', 'layan', 'maju', 'tugas', 'stasiun', 'kereta', 'ramah']",6,Positive,1
"['gunakan', 'shopeepay', 'untung', 'cepat', 'respons', 'coba', 'gunakan', 'qris', 'bayar', 'gunakan', 'qris', 'namanya', 'perusahaan', 'plat', 'merah', 'jelek']","['guna', 'shopeepay', 'untung', 'cepat', 'respons', 'coba', 'guna', 'qris', 'bayar', 'guna', 'qris', 'nama', 'usaha', 'plat', 'merah', 'jelek']",143,"['guna', 'shopeepay', 'untung', 'cepat', 'respons', 'coba', 'guna', 'qris', 'bayar', 'guna', 'qris', 'nama', 'usaha', 'plat', 'merah', 'jelek']",15,Positive,1
"['pemesanan', 'tiket', 'sudah', 'dimudahkan', 'kekurangannya', 'pembayaran', 'tiket', 'banking', 'cepat', 'efisien', 'pembayaran', 'tiket', 'tolong', 'tambahkan', 'fitur', 'pembayaran', 'aplikasi', 'banking']","['mesan', 'tiket', 'sudah', 'mudah', 'kurang', 'bayar', 'tiket', 'banking', 'cepat', 'efisien', 'bayar', 'tiket', 'tolong', 'tambah', 'fitur', 'bayar', 'aplikasi', 'banking']",174,"['mesan', 'tiket', 'sudah', 'mudah', 'kurang', 'bayar', 'tiket', 'banking', 'cepat', 'efisien', 'bayar', 'tiket', 'tolong', 'tambah', 'fitur', 'bayar', 'aplikasi', 'banking']",16,Positive,1
"['pembaruan', 'penampilan', 'web', 'android', 'kai', 'access', 'layar', 'putih', 'white', 'screen', 'normal', 'pengguna', 'design', 'antarmuka', 'keren', 'membantu', 'semoga', 'aplikasi', 'memudahkan', 'masyarakat', 'pembelian', 'tiket', 'kereta']","['baru', 'tampil', 'web', 'android', 'kai', 'access', 'layar', 'putih', 'white', 'screen', 'normal', 'guna', 'design', 'antarmuka', 'keren', 'bantu', 'moga', 'aplikasi', 'mudah', 'masyarakat', 'beli', 'tiket', 'kereta']",219,"['baru', 'tampil', 'web', 'android', 'kai', 'access', 'layar', 'putih', 'white', 'screen', 'normal', 'guna', 'design', 'antarmuka', 'keren', 'bantu', 'moga', 'aplikasi', 'mudah', 'masyarakat', 'beli', 'tiket', 'kereta']",1,Positive,1
"['keluar', 'akun', 'kenapa', 'sulit', 'masuk', 'aplikasi', 'sampai', 'berulang', 'menginstal', 'kembali', 'tetap', 'masuk', 'aplikasi', 'bantu', 'bintang', 'edit', 'masuk', 'aplikasi', 'ulang', 'sesuai', 'janji', 'bintang', 'edit', 'karena', 'masuk', 'aplikasi', 'terkadang', 'menginstal', 'kembali', 'masuk', 'aplikasi', 'email']","['keluar', 'akun', 'kenapa', 'sulit', 'masuk', 'aplikasi', 'sampai', 'ulang', 'menginstal', 'kembali', 'tetap', 'masuk', 'aplikasi', 'bantu', 'bintang', 'edit', 'masuk', 'aplikasi', 'ulang', 'sesuai', 'janji', 'bintang', 'edit', 'karena', 'masuk', 'aplikasi', 'terkadang', 'menginstal', 'kembali', 'masuk', 'aplikasi', 'email']",327,"['keluar', 'akun', 'kenapa', 'sulit', 'masuk', 'aplikasi', 'sampai', 'ulang', 'menginstal', 'kembali', 'tetap', 'masuk', 'aplikasi', 'bantu', 'bintang', 'edit', 'masuk', 'aplikasi', 'ulang', 'sesuai', 'janji', 'bintang', 'edit', 'karena', 'masuk', 'aplikasi', 'terkadang', 'menginstal', 'kembali', 'masuk', 'aplikasi', 'email']",-27,Negative,-1
"['access', 'membantu', 'pemesanan', 'tiket', 'kereta', 'saran', 'tiket', 'lokal', 'dicetak', 'check', 'kereta', 'suka', 'tampil', 'koneksi', 'internet', 'stabil', 'terkadang', 'batal', 'keretanya', 'sayang', 'semoga', 'pertimbangan', 'terima', 'kasih']","['access', 'bantu', 'mesan', 'tiket', 'kereta', 'saran', 'tiket', 'lokal', 'cetak', 'check', 'kereta', 'suka', 'tampil', 'koneksi', 'internet', 'stabil', 'terkadang', 'batal', 'kereta', 'sayang', 'moga', 'timbang', 'terima', 'kasih']",233,"['access', 'bantu', 'mesan', 'tiket', 'kereta', 'saran', 'tiket', 'lokal', 'cetak', 'check', 'kereta', 'suka', 'tampil', 'koneksi', 'internet', 'stabil', 'terkadang', 'batal', 'kereta', 'sayang', 'moga', 'timbang', 'terima', 'kasih']",9,Positive,1
"['mengeluh', 'aplikasi', 'kesalahan', 'lambat', 'hidup', 'indonesia', 'kapasitas', 'server', 'memadai', 'saran', 'transaksi', 'siang', 'sabar', 'lancar', 'transaksi', 'subuh']","['keluh', 'aplikasi', 'salah', 'lambat', 'hidup', 'indonesia', 'kapasitas', 'server', 'pada', 'saran', 'transaksi', 'siang', 'sabar', 'lancar', 'transaksi', 'subuh']",165,"['keluh', 'aplikasi', 'salah', 'lambat', 'hidup', 'indonesia', 'kapasitas', 'server', 'pada', 'saran', 'transaksi', 'siang', 'sabar', 'lancar', 'transaksi', 'subuh']",14,Positive,1
"['keluhan', 'beberapa', 'terkadang', 'aplikasi', 'access', 'aman', 'masalah', 'aplikasi', 'diperbarui', 'tiba', 'riwayat', 'kosong', 'memesan', 'tiket', 'tanggal', 'desember', 'sayangnya', 'etiket', 'beli', 'muncul', 'tiket', 'lokal', 'aktif', 'saldo', 'link', 'terpotong', 'bukti', 'transaksi', 'linkaja', 'mohon', 'responnya', 'terima', 'kasih']","['keluh', 'beberapa', 'terkadang', 'aplikasi', 'access', 'aman', 'masalah', 'aplikasi', 'baru', 'tiba', 'riwayat', 'kosong', 'mes', 'tiket', 'tanggal', 'desember', 'sayang', 'etiket', 'beli', 'muncul', 'tiket', 'lokal', 'aktif', 'saldo', 'link', 'potong', 'bukti', 'transaksi', 'linkaja', 'mohon', 'responnya', 'terima', 'kasih']",329,"['keluh', 'beberapa', 'terkadang', 'aplikasi', 'access', 'aman', 'masalah', 'aplikasi', 'baru', 'tiba', 'riwayat', 'kosong', 'mes', 'tiket', 'tanggal', 'desember', 'sayang', 'etiket', 'beli', 'muncul', 'tiket', 'lokal', 'aktif', 'saldo', 'link', 'potong', 'bukti', 'transaksi', 'linkaja', 'mohon', 'responnya', 'terima', 'kasih']",-2,Negative,-1
"['aplikasi', 'access', 'membantu', 'tolong', 'perbaiki', 'pesan', 'tiket', 'dewasa', 'bayi', 'tulisan', 'tarif', 'bayi', 'tersedia', 'tolong', 'respons']","['aplikasi', 'access', 'bantu', 'tolong', 'baik', 'pesan', 'tiket', 'dewasa', 'bayi', 'tulis', 'tarif', 'bayi', 'sedia', 'tolong', 'respons']",141,"['aplikasi', 'access', 'bantu', 'tolong', 'baik', 'pesan', 'tiket', 'dewasa', 'bayi', 'tulis', 'tarif', 'bayi', 'sedia', 'tolong', 'respons']",11,Positive,1
"['menurut', 'saya', 'aplikasi', 'memudahkan', 'hadirnya', 'aplikasi', 'membantu', 'pesan', 'langsung', 'pesan', 'aplikasi', 'pesan', 'hanya', 'perlu', 'berangkat']","['turut', 'saya', 'aplikasi', 'mudah', 'hadir', 'aplikasi', 'bantu', 'pesan', 'langsung', 'pesan', 'aplikasi', 'pesan', 'hanya', 'perlu', 'berangkat']",150,"['turut', 'saya', 'aplikasi', 'mudah', 'hadir', 'aplikasi', 'bantu', 'pesan', 'langsung', 'pesan', 'aplikasi', 'pesan', 'hanya', 'perlu', 'berangkat']",-5,Negative,-1
"['keren', 'sudah', 'fitur', 'pesan', 'lokal', 'pengguna', 'lokal', 'terbantu', 'fitur', 'main', 'desak', 'desakan', 'pesan', 'di', 'rumah', 'santai', 'stasiun', 'boarding', 'pass', 'elekronik']","['keren', 'sudah', 'fitur', 'pesan', 'lokal', 'guna', 'lokal', 'bantu', 'fitur', 'main', 'desak', 'desa', 'pesan', 'di', 'rumah', 'santai', 'stasiun', 'boarding', 'pass', 'elekronik']",183,"['keren', 'sudah', 'fitur', 'pesan', 'lokal', 'guna', 'lokal', 'bantu', 'fitur', 'main', 'desak', 'desa', 'pesan', 'di', 'rumah', 'santai', 'stasiun', 'boarding', 'pass', 'elekronik']",19,Positive,1
"['sebelumnya', 'lancar', 'terkadang', 'ngadat', 'sukses', 'aplikasi', 'beroperasi', 'lancar', 'muncul', 'mendadak', 'semoga', 'sukses', 'lancar', 'terkadang', 'ngadat', 'berhasil', 'itupun', 'melek']","['belum', 'lancar', 'terkadang', 'ngadat', 'sukses', 'aplikasi', 'operasi', 'lancar', 'muncul', 'dadak', 'moga', 'sukses', 'lancar', 'terkadang', 'ngadat', 'hasil', 'itu', 'melek']",180,"['belum', 'lancar', 'terkadang', 'ngadat', 'sukses', 'aplikasi', 'operasi', 'lancar', 'muncul', 'dadak', 'moga', 'sukses', 'lancar', 'terkadang', 'ngadat', 'hasil', 'itu', 'melek']",29,Positive,1
"['mudah', 'aplikasi', 'langsung', 'stasiun', 'rumit', 'praktis', 'pandemi', 'membantu', 'tingkatkan', 'pengguna', 'design', 'antarmuka', 'nya', ':', 'ui', 'nyaman', 'gunakan']","['mudah', 'aplikasi', 'langsung', 'stasiun', 'rumit', 'praktis', 'pandemi', 'bantu', 'tingkat', 'guna', 'design', 'antarmuka', 'nya', '', 'ui', 'nyaman', 'guna']",161,"['mudah', 'aplikasi', 'langsung', 'stasiun', 'rumit', 'praktis', 'pandemi', 'bantu', 'tingkat', 'guna', 'design', 'antarmuka', 'nya', '', 'ui', 'nyaman', 'guna']",7,Positive,1
"['dipermudah', 'aplikasi', 'pesan', 'tiket', 'antre', 'loket', 'pembayarannya', 'mudah', 'transfer', 'internet', 'banking', 'dilengkapi', 'fitur', 'pembatalan', 'dikembalikan', 'pelanggan', 'mudah', 'terima', 'kasih', 'semoga', 'maju', 'berkembang', 'semoga', 'kereta', 'tersedia', 'pulang', 'kampung', 'lebaran', 'kehabisan', 'tiket', 'kereta', 'because', 'love', 'muchhhhh', 'train', 'transportation']","['mudah', 'aplikasi', 'pesan', 'tiket', 'antre', 'loket', 'bayar', 'mudah', 'transfer', 'internet', 'banking', 'lengkap', 'fitur', 'batal', 'kembali', 'langgan', 'mudah', 'terima', 'kasih', 'moga', 'maju', 'kembang', 'moga', 'kereta', 'sedia', 'pulang', 'kampung', 'lebaran', 'habis', 'tiket', 'kereta', 'because', 'love', 'muchhhhh', 'train', 'transportation']",361,"['mudah', 'aplikasi', 'pesan', 'tiket', 'antre', 'loket', 'bayar', 'mudah', 'transfer', 'internet', 'banking', 'lengkap', 'fitur', 'batal', 'kembali', 'langgan', 'mudah', 'terima', 'kasih', 'moga', 'maju', 'kembang', 'moga', 'kereta', 'sedia', 'pulang', 'kampung', 'lebaran', 'habis', 'tiket', 'kereta', 'because', 'love', 'muchhhhh', 'train', 'transportation']",21,Positive,1
"['saran', 'teman', 'masalah', 'daftar', 'nama', 'ktp', 'alangkah', 'baik', 'nya', 'masukan', 'email', 'ubah', 'nama', 'hapus', 'akun', 'masuk', 'aplikasi', 'ulang', 'atau', 'daftar', 'website', 'nya', 'langsung', 'aku', 'kemarin', 'sudah', 'daftar', 'nama', 'masuk', 'tapi', 'masuk', 'daftar', 'tulis', 'nama', 'alhamdullilah']","['saran', 'teman', 'masalah', 'daftar', 'nama', 'ktp', 'alangkah', 'baik', 'nya', 'masuk', 'email', 'ubah', 'nama', 'hapus', 'akun', 'masuk', 'aplikasi', 'ulang', 'atau', 'daftar', 'website', 'nya', 'langsung', 'aku', 'kemarin', 'sudah', 'daftar', 'nama', 'masuk', 'tapi', 'masuk', 'daftar', 'tulis', 'nama', 'alhamdullilah']",325,"['saran', 'teman', 'masalah', 'daftar', 'nama', 'ktp', 'alangkah', 'baik', 'nya', 'masuk', 'email', 'ubah', 'nama', 'hapus', 'akun', 'masuk', 'aplikasi', 'ulang', 'atau', 'daftar', 'website', 'nya', 'langsung', 'aku', 'kemarin', 'sudah', 'daftar', 'nama', 'masuk', 'tapi', 'masuk', 'daftar', 'tulis', 'nama', 'alhamdullilah']",-2,Negative,-1
"['mudah', 'praktis', 'antre', 'loket', 'peluang', 'dapetnya', 'connecting', 'a', 'train', 'memudahkan', 'masukan', 'koneksi', 'train', 'alangkah', 'baik', 'nya', 'terkoneksi', 'kereta', 'lokal', 'pilihannya', 'ramah', 'pelancong', 'terima', 'kasih', 'semoga', 'membantu']","['mudah', 'praktis', 'antre', 'loket', 'peluang', 'dapetnya', 'connecting', 'a', 'train', 'mudah', 'masuk', 'koneksi', 'train', 'alangkah', 'baik', 'nya', 'koneksi', 'kereta', 'lokal', 'pilih', 'ramah', 'lancong', 'terima', 'kasih', 'moga', 'bantu']",249,"['mudah', 'praktis', 'antre', 'loket', 'peluang', 'dapetnya', 'connecting', 'a', 'train', 'mudah', 'masuk', 'koneksi', 'train', 'alangkah', 'baik', 'nya', 'koneksi', 'kereta', 'lokal', 'pilih', 'ramah', 'lancong', 'terima', 'kasih', 'moga', 'bantu']",27,Positive,1
"['pembaruan', 'versi', 'terbaru', 'jadwal', 'tiket', 'sulit', 'jaringannya', 'jelek', 'bagus', 'tiket', 'gunakan', 'versi', 'masalah', 'apapun', 'jaringan', 'bagus', 'jaringan', 'jelek']","['baru', 'versi', 'baru', 'jadwal', 'tiket', 'sulit', 'jaring', 'jelek', 'bagus', 'tiket', 'guna', 'versi', 'masalah', 'apa', 'jaring', 'bagus', 'jaring', 'jelek']",163,"['baru', 'versi', 'baru', 'jadwal', 'tiket', 'sulit', 'jaring', 'jelek', 'bagus', 'tiket', 'guna', 'versi', 'masalah', 'apa', 'jaring', 'bagus', 'jaring', 'jelek']",-3,Negative,-1
"['kayaknya', 'dikasih', 'pujian', 'dulubaru', 'respons', 'bagus', 'walau', 'kenyataannya', 'lambat', 'tidak', 'bisa', 'digunakan', 'pembelian', 'gangguan', 'fungsinya', 'lihat', 'jadwal', 'kereta', 'saja', 'semangat', 'pt', 'kai', 'semoga', 'cerdas', 'sekelas', 'bumn', 'super', 'bonafit', 'banyak', 'dihiasi', 'indah', 'memancing', 'emosi']","['kayak', 'kasih', 'puji', 'dulubaru', 'respons', 'bagus', 'walau', 'nyata', 'lambat', 'tidak', 'bisa', 'guna', 'beli', 'ganggu', 'fungsi', 'lihat', 'jadwal', 'kereta', 'saja', 'semangat', 'pt', 'kai', 'moga', 'cerdas', 'kelas', 'bumn', 'super', 'bonafit', 'banyak', 'hias', 'indah', 'pancing', 'emosi']",303,"['kayak', 'kasih', 'puji', 'dulubaru', 'respons', 'bagus', 'walau', 'nyata', 'lambat', 'tidak', 'bisa', 'guna', 'beli', 'ganggu', 'fungsi', 'lihat', 'jadwal', 'kereta', 'saja', 'semangat', 'pt', 'kai', 'moga', 'cerdas', 'kelas', 'bumn', 'super', 'bonafit', 'banyak', 'hias', 'indah', 'pancing', 'emosi']",17,Positive,1
"['pembaruan', 'tulisan', 'memperbaiki', 'tolong', 'diperbaiki', 'aplikasi', 'masuk', 'aplikasi', 'data', 'akun', 'kai', 'masuk', 'aplikasi', 'data']","['baru', 'tulis', 'baik', 'tolong', 'baik', 'aplikasi', 'masuk', 'aplikasi', 'data', 'akun', 'kai', 'masuk', 'aplikasi', 'data']",128,"['baru', 'tulis', 'baik', 'tolong', 'baik', 'aplikasi', 'masuk', 'aplikasi', 'data', 'akun', 'kai', 'masuk', 'aplikasi', 'data']",-15,Negative,-1
"['kai', 'diakses', 'offline', 'sedang', 'online', 'paket', 'data', 'aplikasi', 'diakses']","['kai', 'akses', 'offline', 'sedang', 'online', 'paket', 'data', 'aplikasi', 'akses']",85,"['kai', 'akses', 'offline', 'sedang', 'online', 'paket', 'data', 'aplikasi', 'akses']",1,Positive,1
"['pengalaman', 'terkadang', 'kereta', 'khawatiran', 'ragu', 'coba', 'alhamdulillah', 'perjalanan', 'lancar', 'masalah', 'penggunaan', 'aplikasi', 'pemesanan', 'tiket', 'check', 'perjalanan']","['alam', 'terkadang', 'kereta', 'khawatir', 'ragu', 'coba', 'alhamdulillah', 'jalan', 'lancar', 'masalah', 'guna', 'aplikasi', 'mesan', 'tiket', 'check', 'jalan']",162,"['alam', 'terkadang', 'kereta', 'khawatir', 'ragu', 'coba', 'alhamdulillah', 'jalan', 'lancar', 'masalah', 'guna', 'aplikasi', 'mesan', 'tiket', 'check', 'jalan']",4,Positive,1
