score,content
1,"Gajelas dah baru di unduh tapi gabisa kebuka. Setiap mo dibuka ke back mulu. Lagian knp hrs beli tiket kaya gini si, bagus bagus di loket aja. Mempersulit ajee, mohon perbaiki"
1,Setelah update malah metode pembayaran nya cuma 2 opsi ewallet dan 1 bank.. Mana g umum tuh ewallet nya.. Ayolah tambahin.. Malah males naik mrt
1,"Min kok g bs buka aplikasi, katanya terdeteksi menggunakan opsi pengembang, hrs di matikan dl. Gmn cara matiin opsi pengembang min? Terima kasih kl mau jawab"
1,"tujuan adanya mrt agar masyarakat beralih ke trasnportasi umum tapi untuk akses pembayaranya ga kayak dulu, klo dulu pembeliat tiket bisa melalui ovo dn gopay tapi skrng hanya berlaku i saku dan astrapay. tolong pihak mrt dibaca kenapa saya menyarankan pembayaran via e wallet seperti ovo atau gopay dan dana karena masyarakat banyak transaksi melalukan e wallet tersebut bukan e wallet seperti i saku dan astrapay"
1,Beli 1 tiket keluarnya 2 tiket di tujuan yang sama. saldo gopay kepotong 2x. Habis di update aplikasi nge blank ga bisa di buka.
1,Uninstal app laah.. Download app kan agar mudah melakukan pembayaran pake gopay / ovo eeh malah di hapus metode pembayarannya. Bye bye
1,"saat saya klik login, kok langsung login ya? tanpa ada username dan password. apakah aman dan jika ingin cek saldo atau isi ulang jadi tidak tahun ke akun/kartu siapa yang akan masuk? mohon revisi mas. jika memang hanya untuk informasi layaknya mobile apps lainnya yg sejenis untuk halaman depan tak perlu lagi ada button login."
1,"Saya baru tau bisa beli tiket via aplikasi sewaktu selesai pembayaran beli tiket. Gimana sih petugasnya. Petugas gak ngasih info kalau bisa beli tiket pakai aplikasi, jadinya terpaksa beli kartu baru karena gak bawa kartu ATM buat topup (karena kartu bukan kartu multitrip MRT, harus debit). Padahal juga abis itu kartu gak kepake.."
1,"udah sampe 10× lebih daftar di apk ini tapi gabisa2 entah kenapa selalu failed daftarnya, tapi giliran pakai data ibu saya lgsg bisa ini kenapa ya tolong di tingkatkan lg"
1,"Sudah gabisa pake dana lagi dibuat untuk memudahkan, tetapi sekarang malah makin menyulitkan, tolong adakan lagi metode pembayaran E-wallet lainnya"
1,"Kalau misalkan aplikasi tidak dipakai, lebih baik di nonaktifkan saja di playstore. Menyusahkan saja. Tidak ada pemberitahuan juga"
1,"Sampah... habis update malah gag bisa liat jadwal dan mau beli tiket gag bisa, jam sibuk malah error... IT MRT-J DUMB ASS...!!!!"
1,"Ini saya regis yang manual gak dikirim2 kodenya terus coba login Gmail gak bisa juga tolong segera diperbaiki ya sistem nya, terima kasih."
1,Tadinya aplikasi ini membantu saya banget tp sekarang menyusahkan saya login berkali kali gabisa reset pin sudah coba login lagi gabisa tolong lah MRT gmn nih parah
1,"Pernah daftar,trus aplikasi kehapus,download ulang pas mau login masa gak bisa,masa harus ganti no hp dan email...bijimana neh"
1,"Terakhir, Baru sebulan yg lalu pakai MRT app, masih ada dana, gopay dll, eh sekarang sudah tidak ada. Ya sudah uninstall."
1,Ini aplikasi kok ga bisa buat akun ya.. isi email dan nomor telepon yg benar kok gagal buat akun sih
1,"tap lupa password, masukkan nomor handphone, sudsh benar tapi tetap dianggap format no handphone yang dimasukkan salah"
1,Min. Ini appk masih berfungsi atau tidak? kenapa sering kluar sendiri? Masuk sering gagal registrasi gagal trs skrg masuk malah gagal terus
1,"Kok gak bisa di buka ya, tulisannya pengembangan atau apa trus di suruh matikan hp, udah di restart tapi gak bisa ke buka jg"
1,Dulu saya sering pakai ni aplikasi. Tapi semakin di Update semakin mempersulit pengguna. KECEWA.......
1,Aplikasi apaan ini. OTP berkali-kali gagal terus. Ga berbobot amat bikin aplikasi. Ga kaya yang lain. Payah.!
1,Aplikasi terkadang error. Sudah melakukan pembayaran tiket tetapi tidak muncul barcode dan saldo tetap terpotong. Hmm kecewa
1,Tidak dapat validasi via SMS atau Email buat bikin akun. Parah pagi siang malam dicoba tetep saja gagal.
1,"Sejak update 30 Maret 2022, aplikasi tidak bisa digunakan, freeze di splash start screen"
1,Tidak bisa re-login. Ganti/reset password malah dibilang salah. Padahal abis reset.
1,Register sangat susah. Email dan nope udah bener tp di bilang salah. Via fb dan twtr juga filed. Trs ini aplikasi gunanya apa
1,saat info akan mengirim nomer konfirmasi. hanya memberikan data nomer telepon. HARUSNYA INFOKAN dengan WHATS App
1,"Aplikasi ga jelas, saldo udah kepotong, malah eror, niat ga sih ..hadehhh"
1,Saya sangat suka sebenarnya Tp entah knp setelah diupdate malah tidak bisa dibuka aplikasi nya
1,"Apa banget sih aplikasi ini,, Udh masukin email sma no.hp bner,mlah katanya slah mulu,, Pdhal sring bget naik mrt,berharap ada ini jdi lbih gampang,mlah gak jelas!!!"
1,"Aplikaainya bikin panik.. ""Failed to load server"" selalu aja begitu.."
1,Jadi gak bisa di pake karena mode pengembanagn mode saya di aktifkan. Padahal di versi sebelumnya aman aja
1,"Aplikasi apaan sih ini,udah di install,giliran mau masukin kode otp tapi ga di kirim"" kode otp nya 🥱"
1,"Payment channel untuk beli tiket sangat terbatas, metode yg tidak semua orang pakai"
1,"Kesell bngttt udh bagus2 pembayaran bisa melalui dana tpi malah dihapuss, yg ada cuma 2 yg banyak org ga tau... Ngeselin bngtt"
1,Akun tiba tiba gk bisa dan harus daftar ulang.. Bayar pake e wallet muter terus kaya gansing
1,Baru mau coba beli tiket eh metode pembayarannya ga ada sama sekali. Bener2 gila
1,"semakin pembaharuan aplikasinya kok metode pembayarannya semakin ilang2an, pakai yg general aja dong, ovo gopay blu."
1,"Tidak bisa daftar, mentok di otp karna ngak dikirim kirim."
1,"mohon maaf, tolong kasih info kalau mrt tutup jam berapanya, karena mrt ini tutup minim info banget, kaya hr ini 13 oktober tutup jam 6 yg biasanya jam 7 tutup jd saya udh pesen tiket jam set7 pas dateng ke stasiunnya tutup, tolong dong klo mrt tutup aplikasi juga dikasih notif supaya tidak bisa beli tiket,udah gitu gaada notif,beli tiket pas mrt tutup masih bisa dibeli,gabisa refund juga"
1,"Korban sales multi-trip card ! Lebih baik e-money card.. sia"" beli multi-trip card gak bisa dipakai dibusway apa lgi transaksi e-money lainnya"
1,"Bukannya mempermudah, malah mempersulit. Payment e-wallet malah dihapus. Aneh"
1,"kenapa ga bisa top up pakai qris, dana, atau gopay? sangat bikin ribet, tolong jangkauannya harus luas ya terimakasih"
1,"Udah pake e wallet yang biasa aja kayak dulu, sumpah pake astrapay dan isaku susah buat top up."
1,"Mrt bukannya lebih baik kok malah down grade sih... Harusnya makin lama customer makin dipermudah dengan accsess untuk menggunakan MRT biar makin banyak yg akan menggunakan transportasi umum, ini kok yg tadi nya kita bisa beli tiket dgn ovo, dana, gopay yg memang sebagian besar masyarakat menggunakannya mulai 1 juli kok malah dihilangkan... Coba belajar dari Commuter malah skrg bisa menggunakan itu ... Jujur kecewa sih....."
1,Fasilitas tunggu d bawah minim Mana ada stasiun besar kok fasilitas apa ada nyaaa.... Gembel
1,"Aplikasi GK jelas,udah dimasukin otpnya secara bener tetep GK bisa ,wkwkwk milik negara kwalitas jelek dwitnya di korup ya"
1,Kiranya sistemnya bakal auto potong saldo di ovo ato di dana.. Ini mesti beli dulu tiket perjalanan dan baru bayar pake dana dan ovo.. Repotttt saya tiap hari pulang pergi pake MRT kiranya bisa mempermudah ternyata ga..
1,"Login via akun google tidak bisa, daftar akun paa konfirmasi tidak ada sms masuk. Niat gak ya bikin aplikasi?"
1,ribet banget masalah topup. Gmn bisa berkembang ni aplikasi.
1,"pembayaran pake BLU error terus, jadi gabisa beli tiket"
1,Ga bisa pake gopay lagi auto uninstall.. tak minat lagi
1,"Pelayanan buruk....tidak ada pemberitahuan dr awal kenapa jam terakhir pemberangkatan terakhir jam 9 malam, jam 8:25 sudah hbs....udh beli tiket hangus...kecewa intinya.....MRT perlu di perbaiki LG layananya"
1,"Baru update malah makin sampah ni aplikasi ga berguna, bayar cuma bisa pake e-wallet Astra sama bank cuma bisa blu doang. Sarat kepentingan perusahaan ga memikirkan kepentingan umum (masyarakat) padahal ini kan BUMN transportasi milik negara/daerah bukan personal. Lucunya negeri ini parah, kacaw, penuh kepentingan pribadi"
1,"mode pembayarannya terbatas, tolong dong di perluas lagi"
1,Sudah daftar dan berhasil tapi Aplikasi keluar sendiri....bagaimana mau pakainya?... Harus di benahi lagi
1,tidak ada angin tidak ada hujan tiba2 saat konfirmasi PIN malah muncul pesan *nomor anda di block sementara selama 15 menit*
1,"Gabisa hubungkan ke gopay, dan blu by bca"
1,ga bisa daftar ..baru masukin password sudah failed
1,"Jelek bgt masa cuma bisa bayar pake bank blu doang sama astrapay, bayak lho jenis pembayaran lainnya"
1,Mau daftar ngga masuk-masuk no sandi smsnya...tingkatin ya sama permudah yg mau daftar baru
1,kode otp tidak pernah dikirim. login via google tidak mau. parah
1,metode pembayaran sangat terbatas. saya ga punya blu atau I saku. TDK bisa pakai
1,"Hari ini tgl 07/11/23 jam 07.45 error lagi pembayaran dengan metode i-saku, tolonglah di perbaiki. Eror di pagi hari sangat merugikan pengguna."
1,"Payah, kalau nggak niat nggak usah buat lah kalau buat gaya""an aja, log in aja susah"
1,"Instal langsung delete, opsi pembayaran kurang banyak"
1,Per 1 Juli makin dipersulit dan waktunya uninstall karena metode Gopay dan Ovo sudah tidak tersedia..
1,Entah siapa yang design UI dan UXnya buruk sekali.
1,"Aplikasi error, harap diperbaiki secepatnya."
1,Parah aplikasi apaan ini mau daftar gak bisa sdh sampai masukin pin katanya cek nomer hp dan email
1,"tolong kembalikan ewallet seperti dahulu, 😭😭😭 ku mau pakai gopay tidak bisa padahal lebih braktis"
1,"ini aplikasi apa sih .. selalu ""coba lagi"" .. pdhl udah 1 bln dan bbrp kali download tetep aja 👎"
1,Aplikasi nya nge bug terus jadi gak bisa di pakai
1,"Sekuriti kasar skali negur nya klw tdk pake masker. Sampaikan dengan baik2 aja boss, masker di buka sebentar aja krn sesak aja. Kejadiannya di stasiun dukuh atas BNI"
1,"Kapan sih saldonya bisa di isi di aplikasi mrt, katanya bisa pakai e wallet di mrt"
1,sayang sekali pas udh pencet login tp ga bisa masuk
1,Ribet harus minta Code Angka Verifikasi bt Scan Link. Harus nya Seperti KRL simpel Goyang Hp tinggal Scan. Tolong di permudah sistem nya.
1,"Salah klik beli tiket gabisa refund,,,, parah gabisa cancel pula"
1,"sistem pembayaran bukanya makin baik tp makin hancur, dlu bs pake Gopay,ovo ,link aja, skrg pake Blu BCA juga ga bs, beli di loket kena biaya 1000, Programer Lo busuk min ganti2in aja, orang mau buru2 malah ngupdate 😑"
1,Sering2 aja ngk bsa diakses. Mau cri kemudahan malah makin sulit
1,makin updat makin aneh ini aplikasi metode pembayarannya yang praktis digunakan malah dihapus
1,"Nunggu otp nya lama banget, akhirnya uninstall aja"
1,Kode OTP selalu saja salah padahal saya sudah mengetik sesuai yg dikirim.
1,"Aplikasi ga ada guna, pake kode verif lwt sms tp ga muncul2"
1,"Payment gagal terus, padahal Internet lancar"
1,"Udah ga seasik dulu waktu masih bisa bayar pake dana, skrg ribet"
1,sangat sulit dan tidak ada pelayanan pembelian tiket !!
1,Pembayaran jadi lebih ribet biasanya pake e wallet yg umum ini aneh
1,Kacau mrt telat 4menit gak bisa masuk padahal udah beli tiketnya.... Dan tiket nya gak bisa di refoud..
1,"Aplikasinya error, tidak bisa daftar."
1,"menyusahkan, metode pembayaran nya tidak familiar"
1,"Tidak bisa mendaftar,tdk mendapatkan kode verifikasi"
1,Pada saat pendaftaran dibilang kode verifikasi salah terus padahal sudah sesuai
1,"aplikasi kocak, tidak bisa login dengan google."
1,Lokasi stasiun tidak bisa di liat konektivitas ngak bisa di buka!...
1,"Sering banget close sendiri, padahal cuma cek jadwal"
1,"kenapa ya di SM S21, aplikasi ga bisa dibuka sama sekali?"
1,Sekarang gak bisa beli tiket nya pakai e-wallet seperti dana dan lainnya sebagai Nya
1,"Aplikasi bermasalah, kenapa tiba2 akun di hapus sendiri"
1,tidak praktis... harus nya tinggal scan QR code seperti KRL
1,"Mau daftar gak bisa bisa, pelayanan publik tapi beli tiket dipaksakan dengan membeli kartu"
1,Mana ini mau daftar ga bisa kode otp ga dpt2 ga berguna
1,Gak bisa registrasi sama sekali.. Ribet
1,Kok gak bisa masuk2 aplikasinya yaaa..
1,"Aplikasi tidak bisa dibuka 🤦, 1 dulu aja"
1,"Cuma minta update melulu, tp lemot parah. Heran."
1,"Sudah tidak ramah pembiayaan, terlalu banyak unsur politik dan bisnisnya, males"
1,"Gak jelas , kok akun saya hilang gak terdaftar ,"
1,"udah ber kali2 reset password tetep aja dibilang salah password, heran"
1,"Aku harus selalu ingat bawa kartu ni,karna sekarang beli pake aplikasi rempong juga"
1,Mending dibuat macem KAI Acces yg bisa bayar menggunakan QRIs jadi ga macem2 Dompet digital dipake.
1,Aplikasi gak jelas gak bisa verifikasi no hp
1,"kacau... saya brangkat kantor hr rabu 3 april 2019, di bunderan hi pintu keluar ke pertamina ditutup 2 cuma dibuka 1 arah pullman, petugas kurang, manajemen antrian kacau, selama gratis kemarin seharusnya sekaligus edukasi bagaimana memperlakukan tempat duduk disabilitas, bagaimana naik eskalator dan antri masuk, loading gate masih 7 detik responnya saya ga tau nanti kalau tarif normal dan peak kaya apa..."
1,Pembayaran terlalu terbatas pada aplikasi yg jarang dipunya orang
1,Ngga bisa bayar pakai astrapay? Loading mulu
1,"Tiap bulan uptd trs, bukanya bgs makin eror tiap updt"
1,Pembayaran nya dikit parah banget sekarang
1,Uninstall apknya krna skrg lebih ribet metode pembayaran ewallet sprti ovo dan gopay tidak ada
1,Jadi ga berguna semenjak pembayaran sangat terbatas
1,Ribet ..beli tiket pilih st berangkat dan tujuan. Salah pilih.tiket hangus.
1,waktu register kirim otp ke wa tp tulisannya dikirim ke sms
1,"Kecewa dahhh, dulu bisa pake Ewallet (Dana, Gopay, ovo, dll) sekarang malah gak ada/hilang..duhhhhh"
1,Aplikasi apaan kode otpnya ga muncul
1,"Udah gak bisa bayar pake gopay, ovo, dll Dipaksa pake astrapay, blu, i saku Mempersulit pengguna.. ini menjijikan"
1,Mrt apakah pihak mrt benar tidak membayarkan gaji salah satu vendornya sampai thr dan gaji tidak bisa dibayarkan tepat waktu?thr dibayar dihari bank terahir beroperasional itupun karena didatengin rame2 kekantor vendor dan mereka beralasan pihak mrt menunggak pembayaran ke pihak vendor selama beberapa bulan hingga vendor tidak bisa memberi hak pekerjanya?apakah benar pihak mrt demikian?bahkan gaji yg seharusnya dibayar tgl 28 ini diundur sampai tgl 10 bulan mei.apakah benar demikian MRT?
1,Sampah kaga bisa dibuka error mulu
1,ngelag berkali kali saat pada tahap verifikasi
1,Applikasi payah...tutup aj Katro Tidak bisa registrasi ulang..
1,Pembayaran sekarang ribet. Ga bsa pake dana.
1,Aplikasi tidak bisa diakses 1 Juli 2022 pkl.06.30
1,"harus punya pulsa baru terima otp, lemah"
1,Pembayaran nggak ada pake kartu kredit / debit
1,"Tidak bisa bayar pakai gopay, link aja, Qris"
1,Kaga jelas keluar mulu pin sama kaga bisa gua kaga bisa pulang bangsatt
1,"Mode pembayaran bank nya tambahin dong, masa blu doang"
1,Payment online menggunakan yg jarang orang pakai .... bikin ribet .. balikin lagi donk e wallet seperti gopay ovo
1,saya pernah gagal dalam pembelian tiket dua kali dalam waktu yang bersamaan. wow sekali
1,Kenapa pembayaran pake dana atau gojek dihilangkan? Padahal bagus
1,Aplikasi jelek tidak bisa di pakai
1,selalu error buat pembayaran dengan ovo
1,udh masukin no hp tp ko ga dpt kode verifikasi y?udh diulang berkali2
1,Untuk pemgisian saldo di persulit
1,Aplikasi aneh daftarnya susah
1,sangat mudah dan cepat
1,Abis update malah jadi makin ribet
1,"sudah di uninstall, ga bisa pake gopay 🥲"
1,"Kok sekarang udah gk bisa bayar pake ovo atau dana ya, jadi males pakenya"
1,ribet banget buat beli tiket.
1,"Aplikadi bego ,baru di download udah eror"
1,"apk tolol, keluar kode otp aja lama bgt"
1,Aplikasi terbodoh se dunia registrasi aja eror terus bodoh
1,Gak ada metode pembayaran via gojeg/dana gitu?
1,Ga guna bayarnya susah gabisa pake virtual account
1,Metode pembayaran kurang update
1,Cara pembayaran sangat terbatas
1,Pembayarannya tidak seperti dulu lagi
1,Masih banyak bug
1,aplikasi tdk dapat digunakan
1,aplikasi tidak bisa digunakan
1,Metode pembayaran terbatas. Bikin males.
1,Daftar minta kode otp g bisa2...dari pagi ampe sore
1,Masih suka forceclose..jelek!
1,Gak bisa daftar
1,Ga niat bgt bikin aplikasi nau dftr aja kaga bisa..
1,Aplikasi tidak dapat digunakan
1,Gabisa daftar udah sebulan
1,E wallet nya ko di kurangin bikin ribet aja
1,Yak tidak bisa di akses
1,Ampe ngising beling kode otp gk d kirim
1,Driver tidak ramah
1,gak bisa login 👎
1,Aplikasi nya error
1,Sangat buruk.sysaj masuk ke aplikasi
1,Kode otp pembayarannya nggak keluar
1,Jelek banget apsnya susah login
1,Bikin ribet aja ngilangin metode pembayaran gopay dll.
1,"Nungguin notif vertivikasi Sms ga muncul"" Katro dah"
1,"Gila ya, bisa bisanya pembayaran via gopay diilangin."
1,Nggak bisa daftar
1,Lemot Tiketnya terlalu mahal mrt TURUNIN HARGA TIKETNYA OON!
1,Uda betul pakai ewalet kaya gopay ovo link malah di apusin. Bisnis sih bisnis tapi bikin susah pengguna MRT
1,Udah ga bisa bayar pake ovo sama gopay lagi
1,Gila nyusahin. Aplikasi sampah ga guna
1,"E wallet malah ovo,gopay dkk malah dihapus jadi ribet!"
1,Gabisa pake bca digital
1,Tambahin pembayaran pake gopay atau Dana plisss
1,Bikin akun gabisa otp nya. Capek.
1,Susah untuk login.
1,Update mulu tiap hari
1,Susah amat daftar ny
1,gak bisa di akses.
1,Ribetttttt jangan di persulit donk. Bengkrak lho kalau di persulit gini
1,Aplikasi pegembang apaannnn
